award_date,awardee_name,agency,award_amount,naics,sole_source,filter_result,filter_reason,first_8k_date,first_pr_date,last_dilutive_filing_date,dilutive_filing_type,agency_prior_win_count,ticker_confidence,score,ticker,market_cap,value_to_mcap_pct,entry_date,entry_price,exit_date,exit_price,exit_reason,pnl_pct,hit_tp,hit_sl,timed_out,tp_target,sl_target,return_t7,peak_pnl_pct
2023-03-03,"LIBERTY BUSINESS ASSOCIATES, LLC",Department of Defense,7776660.92,541611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-09,"THOMPSON CONTRACTING, INC.",Department of Agriculture,2145803.0,237310,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-04,ERPROSOURCE360 LLC,Department of Defense,1369750.06,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"IT CONCEPTS, INC.",Department of Veterans Affairs,3939634.13,541519,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"BECKMAN COULTER, INC",Department of Veterans Affairs,1077629.96,334516,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-02,TRANSTAR PIPELINE AND ORION CONSTRUCTION JV,Department of Defense,7887000.0,237110,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,"KAY AND ASSOCIATES, INC.",Department of Defense,3026459.03,336411,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-15,"JAG INDUSTRIAL SERVICES, INC",Department of the Interior,2949287.0,336611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,EPSILON SYSTEMS SOLUTIONS INC,Department of Defense,2059545.64,336611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,AIRBORNE TACTICAL ADVANTAGE CO LLC,Department of Defense,1019257.2,488190,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-10,S & K ELECTRONICS INC,Department of Defense,2660000.0,339113,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"VOLUNTEERS OF AMERICA SOUTHEAST LOUISIANA, INC",Department of Justice,1283400.0,623990,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-22,PACIFIC PROPELLER INTERNATIONAL LLC,Department of Commerce,1794382.19,488190,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-09,BAE SYSTEMS LAND & ARMAMENTS L.P.,Department of Defense,1827825.72,336211,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-09,"PD POWER SYSTEMS, LLC",Department of Defense,5132974.56,335312,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-13,"MICHAEL BAKER INTERNATIONAL, INC.",Department of Defense,1735875.15,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,AVIONIC INSTRUMENTS LLC,Department of Defense,1052982.0,336413,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-02,"SJS EXECUTIVES, LLC",Department of Veterans Affairs,2501143.92,561320,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-23,UNIVERSITY OF TEXAS AT AUSTIN,Department of Defense,3475285.0,541712,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,SAYRES AND ASSOCIATES LLC,Department of Defense,97505236.0,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,"C & C INTERNATIONAL COMPUTERS & CONSULTANTS, INC.",Department of Homeland Security,3561341.64,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"KBR WYLE SERVICES, LLC",Department of the Interior,2921098.13,541513,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-08,"ETRAC, A WOOLPERT COMPANY",Department of Commerce,6927095.46,541370,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,AERMOR LLC,Department of Homeland Security,1412744.92,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-08,"SIERRA NEVADA COMPANY, LLC",Department of Defense,37759399.0,334511,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,FIELD DATA TECHNOLOGY LLC,Department of Agriculture,2813168.93,541511,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,PARSONS GOVERNMENT SERVICES INC.,Department of Energy,5479950.83,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-08,"SIERRA NEVADA COMPANY, LLC",Department of Defense,5430051.0,334511,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-09,"PUYENPA SERVICES, LLC",Department of Transportation,3477623.8,541990,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-08,"TRITON SYSTEMS, INC.",Department of Defense,1099367.58,541715,False,fail,No historical market cap data,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-18,TRANSPORTATION MANAGEMENT SERVICES INC,General Services Administration,1206831.84,541614,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-08,READYONE INDUSTRIES INC,Department of Defense,14866236.0,315210,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-06,GOODWILL INDUSTRIES OF SOUTH FLORIDA INC,Department of Defense,14866075.11,315250,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,SOURCEAMERICA,Department of Defense,5899796.54,315210,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-17,"KEYSTONE SHIPPING SERVICES, INC.",Department of Transportation,3589493.6,483111,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-15,"SEVENSON ENVIRONMENTAL SERVICES, INC.",Department of Defense,4755024.75,562910,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"HALVIK, LLC",Department of Transportation,15512125.3,541511,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"UNIVERSAL SOLUTIONS INTERNATIONAL, INCORPORATED",Department of Defense,11025996.0,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-10,"GPA TECHNOLOGIES, INC",Department of Defense,2600975.28,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-25,PURDY GROUP LLC,Department of Defense,1644189.12,541611,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-22,BIGHORN AIRWAYS INC,Department of the Interior,1045451.13,481211,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-17,MECCS MITOMO JV,Department of Defense,2809770.72,238290,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-14,CASHMAN DREDGING & MARINE CONTRACTING CO LLC,Department of Defense,1924100.0,237990,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,"SEAWARD MARINE SERVICES, LLC",Department of Defense,18638081.37,336611,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-16,"EDWARDS INDUSTRIES, LLC.",Department of Health and Human Services,5183180.0,541611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"PROFESSIONAL CONTRACT SERVICES, INC.",Department of Defense,1810133.72,561210,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-02,PARKER-HANNIFIN CORPORATION,Department of Defense,1548374.75,336413,True,fail,Historical market cap $43354M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-24,STRYTEN ENERGY LLC,Department of Defense,2250899.78,335911,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-06,"AVAYA FEDERAL SOLUTIONS, INC",Social Security Administration,15262186.62,517110,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-07,"AINS, LLC",Environmental Protection Agency,1799465.58,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-16,"VALKYRIE ENTERPRISES, LLC",Department of Defense,9995939.0,517110,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,"MJL ENTERPRISES, LLC",General Services Administration,1024650.45,334519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-15,SKY BLUE RME JV LLC,Department of Defense,2894119.0,237310,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-17,BREN-TRONICS DEFENSE LLC,Department of Defense,3359929.32,335912,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-09,"MACHINE TOOLS USA, INC.",Department of Defense,1913291.0,333310,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,VIASAT INC,Department of Defense,3549368.0,334220,False,fail,Historical market cap $4597M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-27,"XPER, INC.",Department of Defense,1892479.84,336992,False,low_score,Score 32 < threshold 40,,,,,0,medium_high,32,,491773816,0.38,,,,,,,,,,,,,
2023-03-17,BADVR INC,Department of Defense,1249965.0,541715,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-15,"AREEVA SOLUTIONS, LLC",Department of Health and Human Services,1752044.72,541611,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"DASH TECH INTEGRATED CIRCUITS, INC.",Department of the Interior,1767751.0,541715,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-07,CDM INTERNATIONAL INC,Agency for International Development,38999005.0,541310,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-06,LEO TECH LLC,Department of Defense,1387918.85,336413,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-21,BOSTON SHIP REPAIR LLC,Department of Defense,5023639.41,336611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,"CENTRAL JERSEY OFFICE EQUIPMENT, INC.",Department of Transportation,1089000.0,325992,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,"OMEGA AERIAL REFUELING SERVICES, INC.",Department of Defense,1945164.73,488190,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-10,CEPHEID,Department of Veterans Affairs,1381520.0,325413,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-09,SEMPER TEK INC,Department of Defense,1277924.54,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-16,SMS DATA PRODUCTS GROUP INC,Department of Defense,5109116.04,541712,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,ASRC FEDERAL SYSTEM SOLUTIONS LLC,Department of Transportation,1355655.14,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-16,"DEXTERITECH SOLUTIONS, LLC",Department of Veterans Affairs,2708505.0,541512,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-09,PACIFIC COAST PRODUCERS,Department of Agriculture,1962300.06,311421,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,INTERNATIONAL SYSTEMS MANAGEMENT CORP.,Department of Defense,2872606.8,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,VERACITY ENGINEERING LLC,Department of Transportation,1660914.8,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-24,"MID-ATLANTIC COMPUTER SERVICES, LLC",Department of Defense,3182702.0,334111,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-23,"OLH TECHNICAL SERVICES, LLC",Department of Justice,1616497.6,541618,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-03,CENTER FOR CREATIVE LEADERSHIP,Department of Defense,5244514.82,611430,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-23,"ANDURIL INDUSTRIES, INC.",Department of Defense,19838125.0,334511,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-07,ALPHA GENESIS INC,Department of Health and Human Services,3884397.0,541990,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-22,"CS ONE CO., LTD.",Department of Defense,1304900.49,561210,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,TELEPHONICS CORP,Department of Defense,5834845.56,334511,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-21,GROUNDSWELL CORPORATION,Department of Health and Human Services,6855145.73,541512,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-16,"MURDOCK WEBBING COMPANY, INC.",Department of Defense,1389908.31,313220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-20,K.K. K P G H O T E L AND R E S O R T,Department of Defense,1388207.7,721110,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-06,"GEOSYNTEC CONSULTANTS, INC.",Department of Defense,1999628.0,541715,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-21,"NEW TECH SOLUTIONS, INC.",Department of Agriculture,5680289.37,443120,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-22,NOVATEL INC,Department of Transportation,3256000.0,334511,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-13,"VETERANS ENVIRONMENTAL GROUP, LLC",Department of Justice,1525617.0,237990,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,DRAGADOS/HAWAIIAN DREDGING/ORION JV,Department of Defense,2839880250.0,237990,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,INNOVATIVE COMPUTING & APPLIED TECHNOLOGY LLC,Department of Commerce,1031649.5,541511,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-20,BLACK & VEATCH SPECIAL PROJECTS CORP.,Department of Defense,1480684.0,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-13,SUMMIT AVIATION INC,Department of the Interior,1637409.02,488190,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-20,HOSPITAL HOUSEKEEPING SYSTEMS LLC,General Services Administration,1785188.26,561210,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-13,VANA SOLUTIONS LLC,Department of Defense,3049126.04,541511,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,PATRIOT CONSTRUCTION INC,Department of Veterans Affairs,2987000.0,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-24,RAYTHEON SYSTEMS LIMITED,Department of Defense,8595312.0,334511,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,CPA GLOBAL (LANDON IP) INC,Department of Commerce,10062000.0,541990,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-24,CLOUD NINE ALLIANCE LLC,Department of Housing and Urban Development,1467730.88,541519,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,PROTERIAL CABLE AMERICA INC,Department of Defense,1231812.24,333612,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,"KEARNEY & COMPANY, P.C.",Department of Defense,7110771.2,541219,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,SERCO INC,Department of Commerce,17002864.2,541990,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"SANFORD FEDERAL, INC.",Department of Veterans Affairs,1369950.52,722310,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-14,AT&T MOBILITY NATIONAL ACCOUNTS LLC,Department of Veterans Affairs,2784178.98,517112,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-24,PARAGON PROFESSIONAL SERVICES LLC,Department of Defense,8823794.39,562910,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-22,"DIDION, INC.",Department of Agriculture,3597749.9,311211,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-15,GALE CONSTRUCTION COMPANY OF ILLINOIS,Department of Defense,1343876.4,532490,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-15,"PHOENIX INTERNATIONAL HOLDINGS, INC.",Department of Defense,1191028.46,336611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-23,"CURTISS-WRIGHT DS, INC.",Department of Defense,2878152.0,334220,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-03,NOBLIS MSD LLC,Department of Defense,1210473.0,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,ASSOCIATED UNIVERSITIES INC,Department of Defense,2773208.0,541512,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-24,"DESPAIN, KERRY, M",Department of the Interior,1526182.48,115210,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,THE SURVICE ENGINEERING COMPANY LLC,Department of Defense,10640279.13,541715,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,DELL FEDERAL SYSTEMS L.P,Department of Homeland Security,16349342.73,541519,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,LUCY MIZE,Department of Defense,1639207.52,561730,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"KERBEROS INTERNATIONAL, INC.",Department of Homeland Security,8923044.11,561612,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-13,DUWAMISH SERVICES LLC,Department of the Interior,2472000.0,212319,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,OCTO CONSULTING GROUP LLC,Department of Defense,4030523.76,541511,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,"PESKA CONSTRUCTION, INC.",Department of Defense,10967000.0,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-16,UNIVERSITY OF TEXAS AT AUSTIN,Department of Defense,5546866.0,541712,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-02,"ELROY AIR, INC",Department of Defense,1249709.89,541715,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-27,"SOUTHCOAST WELDING & MANUFACTURING, LLC.",Department of Defense,1539259.8,336611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-09,VERACITY ENGINEERING LLC,Department of Transportation,1237300.0,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-29,FEDERAL EXPRESS CORPORATION,Department of Defense,3751184.8,481211,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-10,TRINITY-NEXTSTEP LLC,Department of Defense,2149078.16,541614,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,ONSITE CONSTRUCTION GROUP LLC,Department of Veterans Affairs,1764038.47,236220,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-23,LINDE INC.,National Aeronautics and Space Administration,10721752.0,325120,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-03,WORLDS ENTERPRISES INC,Department of Defense,1665863.18,541715,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-16,THE O.C. LUGO CO INC,Department of Defense,1185716.4,333413,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,MERRICK-RS & H JOINT VENTURE LLP,Department of Defense,4435908.0,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,"BOH ENVIRONMENTAL, L.L.C.",Department of Defense,4051982.06,332439,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,PARSONS-VERSAR JOINT VENTURE,Department of Defense,2285571.0,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,RAVEN SERVICES CORP,General Services Administration,4457682.6,561210,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-14,"KBR SERVICES, LLC",Department of Defense,15443664.0,811310,False,fail,Historical market cap $6561M exceeds $1000M limit,,,,,0,high,,,,,,,,,,,,,,,,,
2023-03-27,"HEXAGON US FEDERAL, INC",Department of Defense,16370119.24,334511,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-30,NDI ENGINEERING COMPANY,Department of Defense,2266598.18,541330,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"RELIANCE MEDICAL TRANSPORT, LLC",Department of Veterans Affairs,2570360.0,621910,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,"INSITU, INC.",Department of Defense,14004605.0,541330,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,RECURSION CO,Department of Housing and Urban Development,1268116.36,541611,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-06,DUNCAN AVIATION INC,Department of Transportation,2054701.0,336413,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,INFERLINK CORP,Department of Defense,1182025.0,541715,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-07,CERTIFIED MAILING SOLUTIONS INC,Department of the Treasury,1348400.0,561210,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-31,"AMENTUM TECHNOLOGY, INC.",Department of Defense,1443837.43,541519,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",Department of Defense,9509908.0,561990,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-01,"CHENEGA GLOBAL PROTECTION, LLC",National Aeronautics and Space Administration,4668597.6,561612,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-28,"UNIVERSITY OF MARYLAND, COLLEGE PARK",Department of Defense,2080000.0,611310,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-21,PHILLIPS CORPORATION,Department of Defense,2994741.37,811310,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-03,"ORACLE HEALTH GOVERNMENT SERVICES, INC.",Department of Veterans Affairs,12345296.2,541512,True,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
2023-03-08,OLIN WINCHESTER LLC,Department of Homeland Security,1117904.26,332992,False,fail,Ticker confidence 'none' below minimum 'medium',,,,,0,none,,,,,,,,,,,,,,,,,
